MatchID,x,1,2,Timestamp
1563173599,3.82,1.942,4.00,2022-11-16 12:20:27
1563173599,3.82,1.942,3.99,2022-11-16 12:23:41
1563173599,3.84,1.92,4.07,2022-11-16 12:27:01
1563173599,3.84,1.92,4.06,2022-11-16 12:28:42
1562868529,3.65,4.332,1.935,2022-11-16 12:33:57
1562868529,3.69,4.332,1.935,2022-11-16 12:39:18
1562868529,3.67,4.234,1.935,2022-11-16 12:43:24
1563173599,3.84,1.92,4.06,2022-11-16 12:43:24
1563173599,3.84,1.917,4.096,2022-11-16 12:46:38
1562868529,3.66,4.234,1.935,2022-11-16 12:54:08
1562944376,3.454,2.47,2.579,2022-11-16 12:58:52
1562944376,3.494,2.53,2.634,2022-11-16 13:00:36
1563173599,3.84,1.952,4.096,2022-11-16 13:01:03
1563173599,3.81,1.952,4.006,2022-11-16 13:01:53
1563173599,3.81,1.943,4.006,2022-11-16 13:19:44
1562868529,3.66,4.283,1.88,2022-11-16 13:21:34
1562868529,3.65,4.253,1.885,2022-11-16 13:23:24
1562868529,3.68,4.253,1.885,2022-11-16 13:37:57
1563173599,3.81,1.943,3.986,2022-11-16 13:41:13
1563173599,3.802,1.943,3.986,2022-11-16 13:49:34
1562868529,3.68,4.253,1.885,2022-11-16 14:03:02
1563173599,3.81,1.937,4.00,2022-11-16 14:03:02
1562944376,3.494,2.53,2.634,2022-11-16 14:04:14
1563026767,3.60,3.88,1.968,2022-11-16 14:04:14
1563032872,3.01,3.63,2.23,2022-11-16 14:04:14
1563108486,3.14,2.079,4.21,2022-11-16 14:04:14
1562868529,3.66,4.253,1.885,2022-11-16 14:04:39
1563173599,3.802,1.937,4.00,2022-11-16 14:09:28
1562868529,3.67,4.26,1.885,2022-11-16 14:12:43
1562868529,3.69,4.33,1.885,2022-11-16 14:14:23
1563173599,3.80,1.934,4.056,2022-11-16 14:19:26
1562868529,3.64,4.34,1.885,2022-11-16 14:24:46
1562868529,3.65,4.36,1.885,2022-11-16 14:30:54
1563173599,3.80,1.934,4.056,2022-11-16 14:30:54
1562944376,3.494,2.53,2.634,2022-11-16 14:32:05
1562868529,3.66,4.37,1.885,2022-11-16 14:32:30
1563173599,3.81,1.925,4.056,2022-11-16 14:44:12
1563173599,3.82,1.925,4.056,2022-11-16 14:51:04
1562868529,3.66,4.37,1.885,2022-11-16 14:59:38
1563173599,3.80,1.934,4.056,2022-11-16 14:59:38
1562944376,3.494,2.53,2.634,2022-11-16 15:00:49
1563026767,3.60,3.88,1.968,2022-11-16 15:00:49
1563032872,3.01,3.63,2.23,2022-11-16 15:00:49
1563108486,3.14,2.079,4.21,2022-11-16 15:00:49
1562868529,3.66,4.42,1.885,2022-11-16 15:09:32
1563173599,3.83,1.903,4.145,2022-11-16 15:19:07
1563173599,3.83,1.90,4.203,2022-11-16 15:20:56
1563173599,3.83,1.903,4.152,2022-11-16 15:22:47
1563173599,3.82,1.917,4.152,2022-11-16 15:24:38
1562868529,3.66,4.42,1.885,2022-11-16 15:28:45
1563173599,3.82,1.917,4.152,2022-11-16 15:28:45
1562868529,3.661,4.44,1.885,2022-11-16 15:30:20
